artist_id,name,location,latitude,longitude
ARSG5061187B98D9B8,The Jazz Butcher,"Oxford, England",51.7562,-1.25949
AR474DD1187B9951F3,Adam Arcuragi,"","",""
AR81GOD1187B9B1583,Young Jeezy,"Atlanta, GA",33.74831,-84.39111
ARGGPT11187B98D573,Dressy Bessy,"Denver, CO",39.74001,-104.99226
ARG99W41187B9B139B,Celtic Frost,Switzerland,46.8132,8.22395
AR38CXV1187FB4DAA0,Dan Bern,"Los Angeles, CA",34.05349,-118.24532
AR6OPDM1187FB4B2BC,Oxide And Neutrino,"","",""
ARBGYSI1187FB39D3D,Leo Sayer,Shoreham-on-Sea,43.89742,-73.30865
ARMWCF81187B98F7E0,Nitzer Ebb,"Chelmsford, Essex, England",51.73569,0.47791
ARVJ0JK1187B98C9C0,The Brooklyn Tabernacle Choir,"","",""
ARO2U2Q119B86692A8,Fleet Foxes,"PHILADELPHIA, Pennsylvania","",""
ARR057Y1187B9A16E7,Children Of Bodom,"Espoo, Finland",60.20624,24.6562
ARSRFOY1187B9917DA,Otis Taylor,"Chicago, IL",41.88415,-87.63241
ARIRD6J1187FB5A98C,Sugar Minott,"Kingston, Jamaica",18.01571,-76.79731
AR3RMO51187B994B41,Moka Only,"Vancouver, Canada",49.26044,-123.11403
AR040JZ1187FB399A9,Sparks,"Los Angeles, CA",34.05349,-118.24532
ARN1BSR1187FB42F1C,The Methadones,"Chicago, IL",41.88415,-87.63241
ARFTRK11187FB55172,Black Kids,"","",""
ARGY9FW1187B991C7D,Information Society,"Minneapolis, MN","",""
ARPOD0Z1187FB4D56D,Cursive,"Omaha, NE",41.26069,-95.93995
ARO4GAN1187FB3897E,DJ Hell,"Munich, Germany","",""
ARP32X81187B99EBF5,Vanessa Bell Armstrong,"Detroit, MI",42.33168,-83.04792
ARY9PAU1187B98F645,Najee,"New York, NY",40.71455,-74.00712
AR6NJ1P1187FB59DAB,Jimmy Rogers,"Ruleville, MS",33.73129,-90.54683
ARUZZ961187B98C10C,Crosby & Nash,USA,37.16793,-95.84502
AR9ST641187B99B4DE,Cal Tjader,"St. Louis, MO",38.62774,-90.19951
ARLVAAI1187FB3965C,Gary Numan,"Hammersmith, London, England","",""
ARVTAI41187B9B8B67,Wu-Tang Clan,"Staten Island, New York",40.5725,-74.154
AR3WYZ21187B9B4F3F,Bikini Kill,"Olympia, WA",47.03922,-122.89143
ARSBPYP1187B991596,ZENO,"","",""
AR6TOUC1187FB53C7E,Roy Ayers Ubiquity,"","",""
ARLTRCT1187B988FFD,The Fortunes,England,52.88356,-1.97406
