artist_id,name,location,latitude,longitude
AR5EH4F1187B98FC65,Berlin Symphony Orchestra,"","",""
ARDIJLO1187FB3CE44,Sandie Shaw,"Dagenham, Essex, England","",""
AR9AN471187B99E0DA,Scott Wesley Brown,Atlanta Georgia USA,33.74831,-84.39111
ARHYZVQ1187B9AD83B,Ute Lemper / RIAS Berlin Kammerensemble,"M�, Germany",51.16418,10.45415
ARFEZRN1187FB3E182,Stanley Turrentine,"Pittsburgh, PA",40.43831,-79.99745
AR3B2UY1187B99B19F,Mamonas Assassinas,"","",""
ARHLT3W1187FB5711F,Sepultura,"Belo Horizonte, Brazil","",""
ARRWVPI1187FB4615A,The Hurt Process,"Brighton, England",50.82821,-0.13449
AROOKC21187B9AE85C,Missy Higgins,"Melbourne, Australia",-37.81753,144.96715
AREASKH1252CCF9BFF,CMW - Compton's Most Wanted Feat. Wize Guyz_ Uni_ Boodro,"","",""
ARBFCK11187FB4C89B,Brian Eno And David Byrne,"LAS VEGAS, Nevada",36.17191,-115.13997
AR1JO491187B995A96,Leonard Rosenman,"","",""
AR57POM1187B992EDD,The Johnny Dankworth Seven,"Southall, Middlesex, England",51.51138,-0.37833
ARYN6H41187B98AA0F,Michael Martin Murphey,"Dallas, TX",32.77815,-96.7954
ARWQ3M31187FB4CF01,ARRESTED DEVELOPMENT,"Atlanta, GA",33.74831,-84.39111
ARQZCKY1187B9B5B84,Keith Jarrett_ Gary Peacock_ Jack DeJohnette,"","",""
ARQVJQY1187FB3ABDC,Statik Selektah,"","",""
AR2F4501187FB3EC2E,Sounds Of Blackness / Prof T.,"Minneapolis/St. Paul, MN","",""
ARMG34A1187FB548A8,Thomas Dolby,"Cairo, Egypt",30.08374,31.25536
ARYOWT31187B9AB7AC,My Hero Is Me,"Winston-Salem, North Carolina",36.09962,-80.24109
ARCP94M1187B9B0F56,Every Time I Die,"Buffalo, New York",42.88544,-78.87846
AR4OH581187B9B7157,Jagged Edge featuring Run of Run DMC,"Atlanta, GA","",""
ARBHCP31187FB4D417,Antony & The Johnsons,"New York, New York","",""
ARVA31Y1187B9BA2F4,Theodore Unit,"","",""
AR0CANF1187B9AF35F,Dilated Peoples,"Los Angeles, California",34.05349,-118.24532
ARAO91X1187B98CCA4,Tracy Chapman,"Cleveland, Ohio",41.50471,-81.69074
ARNSTGP1187FB59667,Johnnie Taylor,"Crawfordsville, AR",35.22689,-90.32643
ARV16Y31187B9B14E7,Johnny Thunders_ Patti Palladin,"Leesburg, FL",28.8111,-81.87728
AR1Q25M1187B9B0D73,De La Soul / MF Doom,"Amityville, NY",40.67856,-73.41853
ARNIJUZ1187B98FD38,Popa Chubby,"New York, NY [The Bronx]",40.85715,-73.85678
ARG4YMA1187B9A15AC,Kylie Minogue,"","",""
ARMLOSJ1187B98B08C,Anouk,"The Hague, Netherlands",52.08399,4.31741
ARYSMVX1187B98CC8E,Chandeen,Weimar,50.97695,11.32787
ARY2XMY1187B9AD99B,White Zombie,"New York City, NY","",""
ARSXDKG1187FB41505,Sam Phillips,"Florence, AL",34.80046,-87.67525
AR5ZE5K1187B9AA891,Kelley Stoltz,NY - New York City,40.71455,-74.00712
AR1MPEI1187B9ABB20,Nazareth,"Dunfermline, Scotland",56.07043,-3.44291
ARWEIPG1187FB57749,Claudine Longet,France,46.71067,1.71819
ARWYX7N1187FB42774,Mandy Patinkin,"Chicago, IL",41.88415,-87.63241
ARDW74M1187B98DA34,The Florida Boys,"","",""
AR1RHCO1187B9AF0BF,Vince Guaraldi / Bola Sete,"San Francisco, CA",37.77916,-122.42005
AR6BUYW1187B98E221,Earl Hooker,"Clarksdale, MS",34.19451,-90.5651
ARZCUK61187FB411EF,Stone Sour,"Des Moines, Iowa",41.58979,-93.61566
AR27WDS1187FB39823,The Young Republic,"Sky Mountain, TN",35.83073,-85.97874
AR4276G1187FB4CD6C,Joan Jett & The Blackhearts,"Philadelphia, PA",39.95227,-75.16237
ARK7YKK1187B990D04,Theatre Of Tragedy,Norway (Stavanger),58.97083,5.73079
ARF69SG1187B9B341D,Alvin Lee,"Nottingham, England",52.94922,-1.14392
AR0TE9P1187B98E724,Little Johnny Jones,"Jackson, MS",32.29869,-90.18049
ARQWVYX1187FB4AD50,Steriogram,"Auckland, New Zealand",-36.88411,174.77042
AR3A3UM1187B98980E,Endwell,QUEENS. NYC,"",""
AR1UB3I1187B9A4FDC,Slave,"Dayton, OH","",""
ARY5UO61187FB5271F,Elisa,"Monfalcone, ITALY",45.8089,13.52504
ART2R7U1187FB46D12,Joe Sample,"Houston, TX",29.76045,-95.36978
ARTUHE91187FB421DA,Angus & Julia Stone,"Sydney, Australia","",""
ARE5LT91187B9B04DE,Teenage Bottlerocket,"Laramie, Wyoming",41.3108,-105.59032
ARZQB3X1187FB47E1B,Dananananaykroyd,"","",""
ARJ7SQ31187B9AF432,Billy Bragg,"Barking, Essex, England","",""
ARDK9B511C8A422CFD,Telepathe,"BROOKLYN, NEW YORK",40.65507,-73.94888
ARO7LBO1187B9B6154,Gilberto Gil,"Salvador, Bahia, Brazil",-12.97002,-38.50456
AR2I8O01187B9ADF56,Velvet Revolver,"Los Angeles, CA",34.05349,-118.24532
ARJHRVO1187FB40180,Pure Reason Revolution,London,51.50632,-0.12714
ARVTEOO1187FB3D00F,Desmond Dekker,"Kingston, Jamaica",18.01571,-76.79731
ARKO7AO1187FB5664B,Tin Hat Trio,"","",""
AREV2491187B9B017E,Mobb Deep,"Queensbridge, NY","",""
AR5Z3L01187B99C5A9,Cannibal Corpse,"Buffalo, NY","",""
ARFACVS1187B98C226,Pat Metheny Group,"","",""
AR5Z97E1187FB36169,Tego Calderon,"","",""
AR7ZUSD1187B9A7B92,Jorge Celedon & Jimmy Zambrano,"","",""
ARVNGA71187FB3C107,Faith Hill,"Nashville, TN","",""
AR89OYB1187B9A657C,Daisy (Papp Daisy),SWEDEN,62.19845,17.55142
ARROQSO1187B9AEB80,Talking Heads,"","",""
ARDD09D1187B99AD60,Lindisfarne,OLIVEHILL,35.27374,-88.03295
ARVY32O1187B9A03BD,Waylon Thibodeaux,Louisiana,30.9742,-91.52382
ARPOYYE12592CD96DE,Le Corps Mince De Françoise,"","",""
AR7J49E1187FB486E6,Omara Portuondo,"Havana, Cuba",23.1168,-82.38859
ARF7STJ1187B98D37E,Diamond / Terry Walker,Atlanta GA,"",""
ARR1R5V1187FB4D234,The All-American Rejects,"Stillwater, OK","",""
ARDEBMB1187B9B7CBA,Ultravox,"London, England",51.50632,-0.12714
AR656DK1187FB4D055,Afroman,La Granada del Penedès,"",""
ARN3PMH1187FB3C8AA,Kimya Dawson,"Bedford Hills, NY",41.23987,-73.69807
ARZ5I3M1187B98AAEB,Big Daddy Weave,"","",""
AR615ZF1187FB4A4B0,Mistah F.A.B. & Turf Talk,Oakland CA,"",""
ARB3EON1187B9A2CDA,Laszlo Hortobagyi,"","",""
ARO4GAN1187FB3897E,DJ Hell,"Munich, Germany","",""
AROTWS91187B9B5BC8,Butch Cassidy Sound System,"","",""
ARMGO6W1187FB3CEB9,Down To The Bone,"","",""
AR3793X1187FB50CB3,Chris Rea,"Middlesbrough, England","",""
ARJEAL11187B9A876B,Jacob Miller,"Mandeville, Jamaica","",""
AR7MC4I1187FB50B54,Apoptygma Berzerk,Norway,"",""
ARA79JA1187FB38652,Leo Kottke,"Athens, GA",33.95813,-83.37325
ARU5Y6P1187FB5B6A5,Gene Watson,"Palestine, TX",31.7617,-95.632
ARXO7AU1187B9B249F,Johann Johannsson,"","",""
AR9SKZV1187FB57E1D,The Horrors,"London, UK",51.50632,-0.12714
ARDUFS01187FB4CF5E,Against Me!,"Gainesville, FL","",""
ARENNIE1187FB3BF1F,Orange Juice,"Glasgow, Scotland",55.8578,-4.24251
ARC1CJB1187B99FCA4,Laurie Berkner,"","",""
ARMKPQP1187FB3F521,Webb Pierce,"West Monroe, LA",32.50408,-92.12783
ARZJIUG1187B9AC2D8,George Clinton,"Kannapolis, NC","",""
ARC9Y481187B990259,Roxette,"Halmstad, Sweden","",""
AR65I1B1187FB4664E,John Zorn,"New York, NY",40.71455,-74.00712
ARO9YFE1187B98E512,The Pretty Things,"Kent, England",51.19871,0.74267
ARPATOF1242077FB02,Grace Slick & The Great Society,"","",""
AR7SF1N1187B9A91D1,John Berry,"Aiken, SC",33.56173,-81.72239
ARZGLDN1187B9B5C22,We Are Wolves,Montreal QC,45.51228,-73.55439
ARIILLG1187FB5CC81,Jim Breuer,"","",""
ARBY2UT1187B9964D1,Junction 18,"Boston, MA",42.31256,-71.08868
ARVWFB71187FB43B0E,Big Jack Johnson,"Lambert, MS",34.20378,-90.28172
ARM1OTS1187FB3FF45,Stephanie Smith,Utah,"",""
ARK1LQN1187B98F4D1,Farmers Boys,"","",""
ARD8L7F1187FB430B3,Jazz Jamaica,"","",""
ARW63071187B99C8A9,Edith Márquez,"","",""
ARUWNJ31187FB4D031,The Aggrolites,"Los Angeles, CA","",""
ARGO67V1187B9968D2,Saosin,California,"",""
AR50HG41187FB3D9DB,The Violet Burning,"Orange County, CA","",""
ARIVMDJ11F4C843C8E,Bodhisattva 1320 and Random,"","",""
AR44VVY1187FB4C2EC,Bijelo Dugme,"","",""
AR3AY3R1187FB52CF0,Tracy Byrd,"Vidor, TX","",""
ARU9T991187B9B1680,MC Hammer,"Oakland, CA","",""
AR3B4IC1187B98C8B6,Borknagar,"","",""
ARS3OCH1187B999A7F,Ted Hawkins,"Biloxi, MS","",""
ARSD3V91187FB569E5,Tina Dico,DENMARK,56.27609,9.51695
ARV1O2L1187B9B8F32,La Húngara,"","",""
ARPDVPJ1187B9ADBE9,Usher,"Atlanta, GA","",""
ARLO7621187FB387FB,Slayer,"Huntington Beach, CA","",""
ARNAPR61187FB5BA84,Nurzery [Rhymes],"","",""
ARWSA121187B9A71CF,Dale Warland Singers,"","",""
ARD1YB31187FB36C3E,Articolo 31,Italy,"",""
AR2AG1P1187FB36C16,Robert Cray,"Columbus, GA","",""
AR51M6R1187FB4D086,Hasil Adkins,"Madison, WV",37.99696,-81.71747
ARXDGBW1187B9B9372,Portugal. The Man,"Wasilla, AK","",""
AR8LD3R1187FB4D08F,C.C. Adcock,Louisiana,30.9742,-91.52382
ARVFCVA1187B992D8A,Fuckpony,"Berlin, Germany",52.51607,13.37698
ARAND2D1187FB4CE8C,Ann Beretta,"Richmond, VA",37.5407,-77.43365
ARJO8W91187B9AB734,Count Ossie,"","",""
AR82FM11187FB37758,Will Hoge,"","",""
AR99J1F1187B9AAE3F,Plastic Bertrand,BELGIUM,"",""
ARNUZNY12086C12D36,Pine Leaf Boys,"","",""
ARMEM3W1187FB3D203,Cristina Donà,"","",""
ARUWLCL1187FB549B8,Yamandu + Dominguinhos,"","",""
ARM6I4G1187FB54C15,Chesney Hawkes,"","",""
ARW63KF1187B98AC48,Julien Clerc,FR,46.71067,1.71819
ARQQLYQ11E2835E7E9,Bruce Peninsula,Toronto ON,"",""
ARS26BQ1187B99466D,Vilma Palma e Vampiros,"","",""
ARODJ7N1187B9ACE71,Daniele Silvestri,"Rome, Italy","",""
ARKDJQU1187B9B38A0,PTP,"","",""
AR7RUDQ1187B98C147,Alabama Thunderpussy,"","",""
AR3UG131187B9AF913,Marc Korn,"","",""
ARHW9641187B996CFF,Waxolutionists,"","",""
AR00JIO1187B9A5A15,Saigon,Brooklyn,40.65507,-73.94888
ARP7SXX1187B99E74E,Fermented Reptile,"","",""
ARXTC531187FB4A7E0,Oxmo Puccino,Mali,"",""
ARN2WF71187B9AC489,Branford Marsalis Trio,"","",""
ARTJPA61187B9A7884,Li'l Cap'n Travis,Austin TX,"",""
ARL4UQB1187B9B74E3,New Radicals,"","",""
ARH0TST1187FB3F8F1,Bright Eyes,"Omaha, NE","",""
AR7UK5O1187B9B04F2,Jori Hulkkonen,"","",""
ARBFEZY122988ED81E,Los Alegres De Teran,"","",""
AROV48T1187B9B4D08,Born Against,"","",""
AR4JY8V1187B98A62F,Ann Hampton Callaway,"","",""
ARFWZZD1187FB561F9,The Fureys,"","",""
ARW1P5M1187B9908B0,Chris Spedding,"","",""
AR2O20V1187B989AF6,Black Tambourine,"","",""
AROQ9OT1187B99E88D,Kékélé,"","",""
AR0Q9J61187B99BD39,Laurel Canyon Ramblers,"","",""
ARKSNK21187FB3E39E,Wilki,MARSHFIELD,"",""
AR8TLVX1187B9B2D7D,Mithotyn,Sweden,"",""
ARL1ZND1187B9AE2D4,Roine Stolt,"","",""
ARS1DCR1187B9A4A56,Winston Reedy,"","",""
ARF1E421187B9AF8C4,El Gran Silencio,"","",""
ARB07B51187B9A70FB,Pride Of Lions,"","",""
ARJBWQI1187B9B17D1,Trivium,"Orlando, FL","",""
ARPIKA31187FB4C233,The Action,New York,40.71455,-74.00712
ARZNILY1187B98FCC5,The Planet Smashers,"","",""
ARRR1WY119B8668F97,Rita Redshoes,"","",""
ARR6VQ01187B990E9B,Kotiteollisuus,"","",""
AR3YQO51187FB5C7F0,The Mahotella Queens,"","",""
ARJQZ1U1187FB5B3B0,Cobra Skulls,Reno NV,"",""
ARHER3U1187B9B4963,TC Matic,"","",""
ARSQDRW1187FB38AE6,volcano!,"","",""
AR12EOE1187FB3AE26,The Pineapple Thief,"","",""
ARH7O4C1187B9A5837,DJ Krush & Toshinori Kondo,"","",""
AR3Z9WY1187FB4CDC2,Kris Kross,"","",""
ARVEJGQ12420783D8A,Magida El Roumi,"","",""
ARVGFBJ11F4C842B8A,Five Keys,"","",""
AR07HWO1187B9A2189,Lil' Band O' Gold,"","",""
ARN8NCB1187FB49652,Lionel Rogg,"Geneva, Switzerland",46.20835,6.1427
