artist_id,name,location,latitude,longitude
AR9NEV61187B9B0641,Miranda Sex Garden,"","",""
AR13QA91187FB3D73D,Mice Parade,"","",""
AR6GN6Z11A348F000D,Krizz Kaliko,"","",""
AR99SSD1187B9A7BFC,Stabbing Westward,"","",""
AR2HXXS1187B9AF3E2,Jesus Jones,"","",""
AR22KZ51187B9A0A31,Five Fingers of Funk,"","",""
AR569IU11C8A416060,My Broken Frame,"","",""
ARFM0TP1187B9A0745,Delta Goodrem,"","",""
AR0Y7ET1187FB5763C,Colin Meloy,"","",""
AR2OW3G1187FB516C8,Red,NY - New York City,"",""
ARP4L6P1187B9971E3,Yuppie Flu,"","",""
AR2LXAK1187B9AF7D8,Margarida Pinto,"","",""
ARF45HU1187FB4CF05,Arch Enemy,"","",""
AR96Y701187FB36081,Azucar Moreno,"","",""
ARLIB021187B99DAC6,Modulate,"EL PASO, Texas","",""
ARKU7EO1187B9926DF,Cristian Varela,"","",""
AR2G0XB1187B9972E4,Franky Tunes,"","",""
ARUWYOE122ECCB8B2F,Pablo Sciuto,Spain,39.89502,-2.98868
ARPKQCH1187FB517D8,Langhorne Slim,"","",""
ARSL6AR1187B9B7DA8,Myslovitz,"","",""
AR3SYA11187FB4EF76,Ulrich Schnauss,"","",""
ARE08BN1187B98FCA3,Der Plan,"","",""
ARN5RXP1187B989E68,Sweet Sensation,"","",""
AR8R2J61187B9906A3,Skinnerbox,"","",""
AR9BQRE1187B9953E2,Sammie,"Boyton Beach, FL","",""
AR551ZU1187B9A3E50,Gare du Nord,"","",""
ARZNA6V1187FB388B6,Sugababes,England,52.88356,-1.97406
ARD66TF1187B9A1670,tobyMac,Nashville,"",""
ARR3ONV1187B9A2F59,Muse,UK,54.31407,-2.23001
ARI84T71187B9ACA53,The Sleepy Jackson,"","",""
AR71GQP1187FB5CC77,Frida Hyvonen,"","",""
AR0CZ9T1187FB3D2DE,Gravediggaz,"","",""
