artist_id,name,location,latitude,longitude
AR4VT3E1187FB570BB,Cher,Nebraska,"",""
ARF1E421187B9AF8C4,El Gran Silencio,"","",""
AR842EE1187B9B2EF0,Despistaos,"","",""
ARTSO3M1187B9ABEA4,Benjamin Biolay,"","",""
ARUCF6P11A348F0B17,Demi Lovato,"","",""
ARR26CY1187B9A5E64,Ink & Dagger,"","",""
AR1OWF21187B9AC594,Filter,"","",""
ARRWDX61187B989D25,Leroy Sibbles,"","",""
AR6OOVR1187B98DA0E,Flat Duo Jets,"","",""
ARDKBAV1187FB4AF61,Gus Gus,"","",""
ARCECQ01187FB52B4A,Hybrid,Swansea,51.62315,-3.94093
ARTJUNP1241B9C441E,Ville Lope & Chantola,"","",""
AR3TLLA1187B98D415,Moltheni,"","",""
ARHINI31187B995C1D,Singing Melody,"","",""
AR20CFC1187B98A25D,Ray Charles,Washington,"",""
AR1LQNB1187B9A6AE5,La Portuaria,"","",""
ARXYVR61187B9A8E41,Biohazard,Steenvoorde,"",""
AR459OK1187B9B94EB,Marc Ribot,"Newark, NJ","",""
ARORH3E1187FB4FE59,Superpunk,"","",""
ARFVCBZ1187FB4CBE7,James McMurtr;y,"","",""
ARG58441187B9A0BC1,Jody Wisternoff,"","",""
ARSXTD61187FB423F5,Alesana,"Raleigh, NC","",""
ARUX0P11187FB40AA6,Alberto Plaza,"","",""
ARXRYGT1187B98DE18,Kevin Gordon,"","",""
ARTLO2C11C8A41604F,Fentura,"","",""
ARQ4BDR1187B99C5AE,Highspire,"","",""
AR2665Z1187FB56AB9,Commodores,"Tuskegee, AL","",""
AR7KQQ91187B98ED7A,Lollipop Lust Kill,"","",""
ARUTDLO1187FB4A79A,Julian Fane,"","",""
ARQRQRA12131B4B5A8,Cake,"","",""
ARHDHOX122988F500E,Hot Club Of Detroit,"","",""
ARTK5LU1187B9A654C,Michael Gettel,"","",""
