artist_id,name,location,latitude,longitude
ARN0XEQ1187B98D797,Enchant,"","",""
ARYDWIB1187B9B1FCC,Toenut,"","",""
ARYF4QJ1187FB42B55,Pandora,"","",""
ARKB91N1187FB3996B,Moderat,"","",""
ARS3W9H1187FB583A6,Phynn,"","",""
ARO7U351187B98F59F,Mundy,"","",""
ARXIJ6A1187B997CBF,Bratz,"","",""
ARW4IZ31187FB59CC2,Majai,"","",""
ARSUKYT1187B9B8935,Maino,"","",""
AR5B1EZ1187FB598E4,Foggy,"","",""
ARJMAKQ12086C14952,Estiva,"","",""
AR5X05G1187B9B01FC,Para,"","",""
ARYZCXW11F4C83C780,Dyablo,"","",""
ARSC1FZ1187B98F326,Pati Yang,"","",""
ARS68LC1187B9A3443,Mossa,"","",""
ARJBAHO1187FB47A89,Tamara,"","",""
AR3T4DT1187B9A00AF,Shihad,"","",""
ARBOEDU123E26703BA,Varios,"","",""
AREUEVT1187FB4F636,Cooper,"","",""
ARVWN671187B99E4A2,Oxymoron,"","",""
ARA8MJT1187FB5C48A,Faker,"","",""
ARADA5U1187B9A3E34,PUZIQUe,"","",""
ARYKCQI1187FB3B18F,Tesla,"","",""
ARSMG8X1187B99CA99,Macaco,"","",""
ARGWXWU11F4C84448C,Toyan,"","",""
ARFOZQG1187B98C870,Missill,"","",""
ARWMDN41187B9AB88F,Triana,"","",""
ARRSEGJ1187B9A67D9,Bosse,"","",""
ARPQJ561187FB5CEEE,Qntal,"","",""
ART05P21187B998012,C-P-C,"","",""
ARXIJ6A1187B997CBF,Bratz,"","",""
ARNNQ9E1187FB3C82F,Sizzla,"","",""
