artist_id,name,location,latitude,longitude
AR820DX11C8A4157C3,Sir Thomas Beecham/Royal Philharmonic Orchestra,"","",""
ARTC1LV1187B9A4858,The Bonzo Dog Band,"Goldsmith's College, Lewisham, Lo",51.4536,-0.01802
ARKGYG81187FB579A8,Lucy Woodward,Los Angeles CA,40.71455,-74.00712
AR8WV031187FB3F903,Basshunter feat. DJ Mental Theos Bazzheadz,"Halmstad, Sweden","",""
ARM66431187FB4CD0B,Ash,"Downpatrick, Co. Down, Northern Ireland",54.3274,-5.70496
ARAJMJA1187FB3E337,The Electric Soft Parade,"Brighton, England",50.82821,-0.13449
AR3NJNQ1187FB3BF84,GENESIS P-ORRIDGE and PSYCHIC  TV,"London, England",51.50632,-0.12714
AR0K52Y1187B9B69A6,The Lettermen,"Los Angeles, CA",34.05349,-118.24532
AR4TRPL1187B997C12,Lavay Smith & Her Red Hot Skillet Lickers,United States,"",""
AR88M4Q1187B9B752F,The Weakerthans,"Winnipeg, Manitoba, Canada","",""
ARZ1F401187FB5B0A3,Baaba Maal / Taj Mahal / Kaouding Cissoko / Antibalas,"","",""
ARTX6NE1187B99B997,Valley of the Giants,"Lanark Highlands, Ontario, Canada",45.01737,-76.36432
AR9PINM1187FB51FDD,Ray Anthony,"Bentleyville, PA",40.12139,-80.00595
ARBCUNV1187B98A9FB,Busta Rhymes / Stevie Wonder,"East Flatbush, Brooklyn, NY","",""
ARHRE9G1187B9B1412,Matt Monro,"London, England",51.50632,-0.12714
ARG9E8O1187B99AB4F,Bury Your Dead,"Boston, Massachusetts",42.31256,-71.08868
AR4QXGK1187B98FABD,Something Corporate,"Orange County, California, United States","",""
ARXO8BW1187B9A3F83,Joe Strummer And The Mescaleros,"Ankara, Turkey",39.94293,32.86048
ARTG85X1187B99D1F5,Isley Brothers,"Cincinnati, Ohio",39.10644,-84.50469
ARYIIMH1187FB3EFE2,Breaking Benjamin,"Wilkes-Barre, Pennsylvania","",""
ARB60IV1187FB370FE,Reverend Horton Heat,"Corpus Christi, TX",32.77815,-96.7954
