artist_id,name,location,latitude,longitude
ARAILTA11F4C840A06,Endellion String Quartet,"","",""
ARMI36C1187B99A462,Duke Ellington,"Washington, DC","",""
ARLGUTA1187B9B605F,Terror Squad / Remy / Prospect / Armageddon,"The Bronx, New York, NY",40.85715,-73.85678
ARJUNZD1187B9A5DAE,Herb Alpert And The Tijuana Brass,"BEVERLY HILLS, California",34.07292,-118.39981
AR2KSTE1187FB57A36,Petra,"Fort Wayne, Indiana","",""
ARBJI5N1187FB400D0,Jay & The Americans,"New York, NY",40.71455,-74.00712
AR4YEJU1187B991468,Wolfsheim,"Wilhelmsburg, Germany",53.4919,10.00202
ARBFY201187B9BA022,The George Shearing Quintet with Nancy Wilson,"","",""
AR1ZNJO1187B993E46,Cadet,"Eugene, OR",44.04992,-123.08854
ARNCTJ91187B98D813,Venetian Snares,"Winnipeg, Manitoba, Canada",49.89942,-97.14074
AR0NKFJ1187B9AF1FF,Neil Innes,"Essex, England",51.77045,0.64255
ARX395D1187FB41D91,Emiliana Torrini,"Kópavogur, Iceland",64.11008,-21.89294
ARHI20L1187FB4C997,Jeff Beck,"Wallington, Surrey, England",51.27172,-0.39535
AR3LB3G1187FB405DD,The Devil Wears Prada,"Dayton, OH","",""
ARXG6L11187FB5695E,SWAMI featuring Asuivre,"Birmingham/ London, UK",52.47859,-1.9086
ARUFW0I1187B991B0F,Assorted Jelly Beans,California,37.27188,-119.27023
ARP82151187B9B8414,Kula Shaker,"North London, England",51.50632,-0.12714
ARFK98R1187B9B0552,Pursuit Of Happiness,"Toronto, Ontario, Canada",43.64856,-79.38533
ARHJMXS1187FB464C8,Between The Trees,"Orlando, FL","",""
ARG8DXO1187B9AF743,Less Than Jake,"Gainesville, FL","",""
ARWJAMZ1187B9B32CA,Charles Aznavour,US,"",""
AR78KRI1187B98E6F2,Art Of Noise,"London, England","",""
ARHJ5ZO1187B998441,The Four Lads,"Toronto, Ontario, Canada",43.64856,-79.38533
ARNEWMP1187FB3DB31,Horace Silver,"Norwalk, CT",41.11366,-73.40765
ARZ5H0P1187B98A1DD,Snoop Dogg / Stevie Wonder,"Long Beach, CA",33.76672,-118.1924
AR5WU281187FB49C5F,Johnny Clarke,Jamaica,18.11526,-77.27348
AR2L9A61187B9ADDBC,Tangerine Dream,"Berlin, Germany",52.51607,13.37698
ARI25MJ1187FB3E1B0,Jamie T,"Wimbledon, London, England","",""
ARHQCP81187B99F73C,Hot Chocolate,"Brixton, London, England","",""
AR5JHNB1187FB38A34,Type O Negative,"Brooklyn, NY","",""
ARS0JG21187FB41AE4,Meg & Dia,"Draper, UT",40.52413,-111.86627
