artist_id,name,location,latitude,longitude
AR5KAA01187FB5AEB7,Herbie Hancock,"Chicago, IL",41.88415,-87.63241
ARUQ00Q1187B9B3290,Susan Ashton,"","",""
ARFOVF61187B9892CD,Enigma,Ovid-Elsie,42.67638,-76.82191
AR72HPG1187B9A1496,The Mission,"HERTS,SG, Producer, song writter & rapper, UK",51.84005,-0.2751
ARJ6VQ21187B98BC8A,Charles Mingus,"Nogales, AZ","",""
ARTRQUJ1187B992ADD,Larry Graham & Graham Central Station,California,37.27188,-119.27023
AR4GP451187FB3F2BB,Andy Griffith,"","",""
ARV2V751187FB4330F,Rah Digga (Featuring Outsidaz),New Jersey,40.14323,-74.72671
AR594TJ1187B9A2220,The Meters,"New Orleans, LA",29.95369,-90.07771
ARPLTOM1187FB43C56,Ultramagnetic MCs,"New York, NY [The Bronx]",40.85715,-73.85678
ARVH3Z11187B98CD37,Larry The Cable Guy,North Carolina USA,"",""
ARAPH9U1187B9B34F0,Randy Travis,"Marshville, NC","",""
ARAKS681187FB4CB62,Bedouin Soundclash,"Kingston, Ontario, Canada","",""
AR2A6UJ1187FB4BF5C,The Good_ The Bad and The Queen,"London, England",51.50632,-0.12714
ARM3EW81187B9AD130,Traffic,"Yogyakarta, Indonesia",52.88356,-1.97406
ARLSWXA1187B98E534,A Hawk And A Hacksaw,"Albuquerque, NM",35.08418,-106.64864
ARIF3EV1187B9B8522,Paul Taylor / Terry Dexter,Wyoming,43.00029,-107.55405
AR1ZKBE1187FB53629,Kraftwerk,"D�orf, Germany","",""
ARWR9XI1187FB56AF9,Steve Hackett,"London, England",51.50632,-0.12714
ARMWIHP1187B98C7D5,Colleen Et Les Boîtes À Musique,Florida,"",""
AR6U7461187FB59499,Rachael Starr,"","",""
AR3THYK1187B999F1F,João Gilberto / Gilberto Gil / Caetano Veloso,"","",""
ARL3VGT1187FB40E8E,Los Fabulosos Cadillacs,Buenos Aires.,-34.60852,-58.37354
ART34JR1187B9A7348,Azymuth,Brazil,-14.24292,-54.38783
AR6E5S51187B98C1A2,All Out War,"Newburgh, NY",41.49994,-74.01023
AR0CWOB1187B99FA08,GARFIELD,United States,"",""
ARR775D1187FB4A114,Bone Crusher Featuring Bun B & Lil' Flip,"","",""
AR7GM0K1187B9B74B4,The J. Geils Band,"Boston, MA",42.31256,-71.08868
ARMIHGU1187B9AC0EF,Willie Mitchell,"Ashland, MS",34.83338,-89.17571
ARGU17H1187FB45013,Shirley Collins,"Hastings, East Sussex, England","",""
AR7H5R61187FB39453,Psyche,International,"",""
ARHC3SX1187B98C0E8,Adeva,"Patterson, NJ",40.14323,-74.72671
ARHKPXI1187B9B2CAF,Apocalyptica,"Helsinki, Finland",60.17116,24.93258
ARNLE621187B98ECB5,Mannheim Steamroller,"Omaha, NE",41.26069,-95.93995
ARP1V3M1187B9B38EE,Daggermouth,"Vancouver, British Columbia, Cana","",""
AR1BQ6Y1187B98D586,Jorge Drexler,"Montevideo, Uruguay.",-34.8809,-56.16544
ARBUBXG1187FB4B6A1,Mass Hysteria,Mass. - Boston,42.31256,-71.08868
ARQL9SK1187FB41D84,Greg Osby,"St. Louis, MO",38.62774,-90.19951
ARRA80D1187B9B770B,Losing Focus,Los Angeles California USA,34.05349,-118.24532
ARSC0U31187B9A835E,Jack McDuff / Joey DeFrancesco,"Champaign, IL",40.1142,-88.2435
ARWKO2O1187B9B5FA7,Tree63,"","",""
AR5GMS71187FB4DDF5,Jean Shepard,"Pauls Valley, OK",34.7402,-97.2218
ARJ5NBK1187B9AE484,Nusrat Fateh Ali Khan,"Lyallpur, Pakistan","",""
ARKS2FE1187B99325D,Mia X,"New Orleans, LA",29.95369,-90.07771
ARMS3AC1187B9936B0,Mediaeval Baebes,UK - England - London,51.50632,-0.12714
ARRJAO71187B9B6A0C,Neil Finn,"Te Awamutu, New Zealand",-38.00964,175.31923
ARFT0IY1187B9B113B,Drowningman,"Burlington, Vermont",44.47592,-73.21323
ARE65ST1187FB4F994,MSTRKRFT / JFK / AL P / Jahmal Tonge,TORONTO,"",""
ARNIMDL11F4C83C86E,Jazz Jamaica,London,51.50632,-0.12714
ARLOJKG1187FB53AA4,Sun,Berlin Germany,52.51607,13.37698
ARGMO4I1187B9AFF59,Andre Matos,NY - New York City,"",""
AR3CQ2D1187B9B1953,Dem Franchize Boyz,"","",""
AROLEZ71187B9AE552,PRIMAL FEAR,Germany,51.16418,10.45415
ARZQMTK1187FB4611A,Donavon Frankenreiter,"Downey, CA","",""
ARSEOQC1187B9BA087,Biréli Lagrène,"Saverene, France","",""
ARQOATR1187B9AE959,Jane's Addiction,"Los Angeles, CA","",""
ARRJES71187FB4D09E,Bryan Adams,"Kingston, Ontario, Canada","",""
ARLF1C31187B9AC1A6,Tindersticks,"Nottingham, England",52.94922,-1.14392
ARV481W1187FB38CD9,Andrea Bocelli / Giorgia,"Lajatico, Italy","",""
ARUHHCA1187B9AA55A,mewithoutYou,"Philadelphia, PA","",""
AR0737R1187B99F0E2,Julee Cruise,"Creston, IA","",""
ARWS2GP1187FB4CCD2,Atom And His Package,"","",""
ARKMIBT11F4C8430D9,The Antlers,"Brooklyn, NY",40.71455,-74.00712
ARVW94P1187B9B56AF,Queen + Paul Rodgers,"","",""
ARM0G3N1187B9B02F0,Bohren & Der Club Of Gore,"","",""
AR2F4OT1187B9A9089,I:gor,AUSTRALIA - New South Wales,"",""
AR9AWNF1187B9AB0B4,Kenny G,"Seattle, Washington USA","",""
ARWRZXU1187B9B3D51,Mclusky,Wales,52.40445,-3.98512
ARASIT11187B9B4250,Spacetime Continuum,"London, England",51.50632,-0.12714
ARNABQL1187B9A5211,Breakfast Club,"New York, NY",40.71455,-74.00712
