artist_id,name,location,latitude,longitude
ARAPIIU1187B98FAC9,Gram Parsons,"Winter Haven, FL",28.02232,-81.73295
ARFWL8S1187B9B4B44,Céline Dion,"Charlemagne, Quebec, Canada","",""
ARJ7D2E1187FB55998,The Four Seasons,"","",""
ARZ108T1187B9925C4,Square One,Wy Yung / Granite Rock /  Metung / Mt Lookout / Stockholm,-37.79898,147.61493
ARIZODP1187B9AD272,Bryan Ferry,"Washington, England",54.89814,-1.53179
ARQ42UA1187B9B09F2,TOMMI LÄNTINEN,"","",""
AR4YKRO1187B9B7829,The Red Jumpsuit Apparatus,"Middleburg, Florida",30.06677,-81.86674
ARNU0OM1187FB3F14A,Larry Groce,"Dallas, TX",32.77815,-96.7954
ARV3CRH1187B9A1B21,Green Day,"Berkeley, CA","",""
ARPBMSQ1187B98AE69,Sounds from the Ground,UK - England - South East,52.88356,-1.97406
AR73AIO1187B9AD57B,Western Addiction,"San Francisco, CA",37.77916,-122.42005
AR6VKXV1187B98E98E,King's X,"Springfield, MO",37.20897,-93.29156
ARY3K621187FB502B7,Los Campesinos!,"Cardiff, Wales","",""
ARWADDH1187B98FDBB,Home Town Hero,"Los Angeles, California",34.05349,-118.24532
ARB60IV1187FB370FE,The Reverend Horton Heat,"Corpus Christi, TX",32.77815,-96.7954
AR0YTWT1187FB3D62F,Sammy Hagar,"Monterey, CA",36.59759,-121.89677
AR1UR7X1187FB50596,Inner City,"Detroit, MI",42.33168,-83.04792
ARFF4B41187FB48151,The New Pornographers,"Vancouver, British Columbia, Cana","",""
AREVN1B1187B9944B2,The Pharcyde,"ANAHEIM, California",33.83276,-117.91572
ARQ6JKR1187B99CC19,Grzegorz Turnau,"Crakow, Poland",50.06007,19.93259
ARFC93D1187FB49D2E,Arcade Fire,"Montreal, Qu�c, Canada","",""
ARCBYJW1187FB51FD8,Major Lance,"Chicago, IL",41.88415,-87.63241
AR04S8J1187FB48358,Clifford Brown / Max Roach Quintet,"Wilmington, DE",39.74023,-75.55084
AR6GL7N1187B9A5B23,Renee Olstead,"houston, Texas","",""
AR3J5F11187B98EC7A,Hopeton Lewis,"Kingston, Jamaica",18.01571,-76.79731
ARHPOR21187B9B7B2E,Mississippi Fred McDowell & Johnny Woods,"","",""
ARKVMRR122CC3B110A,The Booth Brothers,North Carolina,35.21962,-80.01955
AR2EAIQ1187B9A978C,Pendulum,"Perth, Australia/London, England",-31.95302,115.85724
ARF4L041187FB4D318,Tom Petty And The Heartbreakers,"","",""
ARWXX4A1187FB5BE6E,Ha Ha Tonka,"Springfield, MO",37.20897,-93.29156
AR7TTCH1187FB3F95C,Leon Russell,"Lawton, OK",34.60515,-98.38983
ARZUVRN1269FB3759D,Mawatari Matsuko,"","",""
ARRUXJG1187B98FD64,Scienz of Life,Cullowhee North Carolina USA,35.30774,-83.18782
ARNCVXP1187FB54C24,The Mount Fuji Doomjazz Corporation,"","",""
ARPGYM11187FB4B1E1,Owsley,Tennessee,35.83073,-85.97874
ARRWSRA1187FB3AFEB,Sparta,"El, Paso, TX","",""
AR7MNIX1187B9A2A68,Tyrone Wells,California - LA,34.05349,-118.24532
ARBBRM31187B9AFE9D,Jan Garbarek_ The Hilliard Ensemble,"","",""
ARLH82S1187FB4DF10,Caribou (formerly Dan Snaith's Manitoba),"","",""
ARGHBVV1187FB4D57A,Ryan Adams,"Jacksonville, NC",34.74929,-77.42105
ARJ8PZJ1187B99314F,Aiden,"Seattle, Washington","",""
ARVMI9S1187B99A7B0,Nell Bryden,NY - New York City,40.71455,-74.00712
ARTM6SK1187B9B804D,Ismael Lo,"Dongo Buti, Niger",17.61099,8.08094
ARV3WEO1187B99B517,Ricky Skaggs & Tony Rice,"","",""
ARZ1U241187FB58455,Fun Boy Three,"","",""
ARTM8L21187B99F8F9,Any Trouble,"Manchester, England",53.4796,-2.24881
AR4IAEY1187B9A03B8,Sussie 4,"Guadalajara, Jalisco; Mexico",20.68759,-103.35108
ARLYMXD1187B99059A,Isobel Campbell & Mark Lanegan,"","",""
AR2DJLP1187B9AC38D,Thee More Shallows,"San Francisco, CA",37.77916,-122.42005
ARRPMC11187B9ABCDE,Timo Räisänen,Sweden,62.19845,17.55142
AR7AE0W1187B98E40E,Intocable,"","",""
ARM8YOC1187B993D72,Southern Pacific,"Los Angeles, CA",34.05349,-118.24532
ARKELT81187B99E2A3,Spear Of Destiny,"","",""
ARNNHLN1187FB42912,Yahir,"Hermosillo Sonora, Mexico",29.07904,-110.94695
AREQV8J1187FB3B059,China Drum,"Ovingham-upon-Tyne, England",54.96884,-1.86747
ARI0JRQ1187FB4CE4F,The Apples In Stereo,"Denver, CO",39.74001,-104.99226
ARL635X1187B990092,Charlotte Gainsbourg,"","",""
ARDY3451187B9A0226,Skeeter Davis,"Dry Ridge, KY",38.68193,-84.59431
AR88PUH1187FB52B3B,Eric Roberson,"Rahway, NJ","",""
AR8PR0B1187FB3FA7D,Shaye,"Toronto, ON, Canada",43.64856,-79.38533
ARMD3HR1187FB41E42,J.D. Souther,"Detroit, MI",42.33168,-83.04792
ARPOSXA1187FB524C9,The Red Chord,"Boston, MA",42.31256,-71.08868
ARGXIE31187FB55B48,Tech N9ne,"BAKERSFIELD, California","",""
ARKGBWV1187B988D5E,Mulgrew Miller,"Greenwood, MS","",""
ARHM7SO1187B988C1C,Josh Martinez,"Halifaz, Nova Scotia, Canada","",""
ARVWX1G1187B992EF1,Loretta Lynn / Conway Twitty,"","",""
ARZF9IJ1187B9B0A4C,Sara,Medellín,6.23651,-75.59028
AR227781187FB3F5B5,Ominous Seapods,"Plattsburgh, NY",44.69913,-73.45303
ARSKAM81187FB44F46,Jackopierce,"Dallas, TX",32.77815,-96.7954
ARIP0IK1187FB4EFA3,Cherry Ghost,"Manchester, England",53.4796,-2.24881
AR9DG6N1187B98B564,The Budos Band,"Staten Island, NY","",""
ARPDUDM1187B993570,Helium,Capital Federal,42.31256,-71.08868
ARNSMZT1187B98E003,Calle 13,Puerto Rico,18.22328,-66.42889
ARGUSVR1187B9AD15E,Whiskeytown,"Raleigh, NC",35.78551,-78.64267
ARIROQG12592CD9709,Blessure Grave,San Diego CA,"",""
ARUUP4L1187B9B72EB,Diamanda Galas,"San Diego, CA",32.71568,-117.16172
AR6T64S1187FB5673A,EPROM featuring Boreta,San Francisco CA,"",""
ARWWBPR12086C1734B,Ray Charles / The Count Basie Orchestra,"","",""
ARA6FM21187FB5A1EC,Johnny Gill,"COLUMBIA, Maryland",39.20916,-76.86731
ARYHW3O1187B989FDF,J Church,"San Francisco, CA",37.77916,-122.42005
ARH33CP1187FB3836B,Paul Kalkbrenner,"","",""
AREMQN51187B9B7144,OG Ron C & The Wreckin Yard,"Houston, TX","",""
ARHNTKT1187B9AC983,Boo Yaa Tribe,"Los Angeles, CA","",""
ARBS9SI1187FB3F5A7,George Duke,"San Rafael, CA",37.97457,-122.53247
ARNG1DH1187FB3AB56,Lefty Frizzell,"Corsicana, TX",32.09162,-96.46326
ARLTRCT1187B988FFD,The Fortunes,England,52.88356,-1.97406
ARYKBVK1187FB3B523,Katie Noonan,"","",""
ARJ9B1V1187FB4DD1F,Kid Sister,Chicago IL,"",""
ARZ4XS71187B9AEF25,Mogwai,Scotland,56.65286,-3.99667
ARS8GNX1187B9B5141,The Black Keys,"Akron, OH",41.08419,-81.51406
ARHT0B11187B993CB3,Eddy Raven,"Lafayette, LA",30.22032,-92.01705
AR50X941187FB51F51,The Matches,"Oakland, CA",37.80506,-122.27302
ARQJHVX1187B9B73FE,Les Négresses Vertes,"","",""
ARNANUQ11F50C4F192,Kasey Anderson,Washington,38.8991,-77.029
ARS56M31187B991A14,Billy Ray Cyrus,"Flatwoods, KY","",""
ARCKTBR1187FB3DA76,The Idle Race,"","",""
ARDLBXS1187B989523,Element 101,"","",""
ARDKBON122BCFCC434,The Mick Fleetwood Blues Band,"","",""
ARQEN0D1187B9B2595,Katatonia,"Stockholm, Sweden",59.33217,18.06243
ARJOY071187FB5498A,Josh Ritter,"Moscow, Idaho",46.73237,-117.00054
ARHIET31187FB42D8D,Gloria Gaynor,"Newark, NJ",40.73197,-74.17418
ARK2G5U1187FB46B34,Perrey And Kingsley,"","",""
ARJ5LS21187B991003,Twiztid,"Detroit, MI",42.33168,-83.04792
AR24DZB1187FB3C869,Erykah Badu,"Dallas, Texas",32.77815,-96.7954
ARH04ED1187FB37E72,Susan Aglukark,Artic,46.88904,-123.71399
