artist_id,name,location,latitude,longitude
AR5LQAT1187B9B1326,Nuova Compagnia Di Canto Popolare,"Naples, Italy",40.8399,14.25185
ARA04401187B991E6E,JOSEF LOCKE & ORCHESTRA,"Londonderry, Northern Ireland",54.99241,-7.31923
ARC5EHQ1187FB4834F,Keith Jarrett,"Allentown, PA",40.60257,-75.4702
ARZA1GQ1187B9A0A5A,Gyllene Tider,"Halmstad, Sweden",56.67225,12.85752
ARFU3UI1187B9A7372,Che Sudaka,Brighton / Los Angeles United Kingdom,50.82821,-0.13449
ARYXSER1187FB43975,Two Gallants,"San Francisco, California (Estados Unidos)",37.77916,-122.42005
ARL1MEI1187B9AD98B,Streetlight Manifesto,"New Brunswick, New Jersey","",""
AROCZUC1187B9AD05B,Elvis Costello / Elvis Costello & The Attractions,"London, England",51.50632,-0.12714
ARWNQVA1187B9A064B,The Aquatones,"Valley Stream, Long Island, NY",40.66404,-73.70853
ARZ5H0P1187B98A1DD,Snoop Dogg featuring Kid Cudi,"Long Beach, CA",33.76672,-118.1924
AREIGVJ1187FB3C4E8,Flee the Seen,"Kansas City, MO","",""
ARCNOK81187B98CA3F,Buju Banton,"Kingston, Jamaica","",""
AREM2UI1187FB3F99D,Stick To Your Guns,"CHINO HILLS, California",33.99604,-117.75801
ARIG8Y71187FB46A02,The Spill Canvas,"Sioux Falls, SD","",""
ARKFXJJ1187B9AAB59,Sam The Sham & The Pharaohs,"Dallas, TX",32.77815,-96.7954
AR65Y8H1187FB38CFD,Solomon Burke,"Philadelphia, PA","",""
ARD3Y081187B9ABB07,Del Amitri,"Glasgow, Scotland","",""
ARZ7OD71187B9940A7,Los Muñequitos De Matanzas,New York,40.71455,-74.00712
ARSRAKS11F4C83FDB5,Santa Claws and the Naughty But Nice Orchestra,"","",""
ARJ2PMY1187FB5B563,Burning Spear,NY - Long Island,"",""
ARYKVZI1187B9AE8A9,Andreas Johnson,"Bjarred, Sweden",55.72261,13.02743
ARI18NF1187B99FC57,Jaco Pastorius,"Norristown, PA","",""
AREDHLU1187B9ACB8C,Super Furry Animals,"Cardiff, Wales",51.48126,-3.18067
ARBIPSC1187FB522FE,Tony Danza Tap Dance Extravaganza_ The,"","",""
AR909FY1187B98F43E,The Inbreds,"Kingston, Ontario, Canada",44.23153,-76.47933
ARQJR4T1187FB3D259,Yonder Mountain String Band,"Nederland, CO","",""
ARIZ8KE1187FB3F2A2,Rachelle Ferrell,Pennsylvania,40.99471,-77.60454
AR8FJRO1187B98C2B1,Jean-Louis Murat - Jennifer Charles,"","",""
AR2CNWZ1187FB3B1CB,98 Mute,"Hermosa Beach, CA",33.86404,-118.39535
AR8KJG41187B9AF8EC,Assembly of Dust,"New York, NY",40.71455,-74.00712
ARKTH0G1187B9AC194,Eric Burdon & War,"","",""
ARQGGC71187FB5017A,The Thrills,"New York, NY",40.71455,-74.00712
ARPFDJ01187FB3C98B,Letzte Instanz,"Dresden, Germany",51.05364,13.74081
ARW1BRR1187B996332,Voyager Series,"","",""
ARWQ2DR1187B98FF28,Ma Rainey,"Columbus, GA",32.46292,-84.98763
AR4I9Q71187B9B0C8C,Ester Drang,"Tulsa, OK",36.15398,-95.99277
ARWV4871187B98BF87,Nek,"Sassuolo, Italy",44.54187,10.78142
ARJ56D11187B9B3846,Parliament,"Detroit, MI",42.33168,-83.04792
ARHEJW21187FB3BA6E,Jimmy Webb,"Elk City, OK","",""
AR02LMQ1187B992AC9,The Classic Crime,"Seattle, WA",47.60356,-122.32944
ARE2ZLP1187B9BA54C,Fightstar,"London, England","",""
ARPTMPI11EBCD777A7,Chris Cotton,FOLIGNO Italy,"",""
AR4WP491187B9A9139,Dawn Landes,"New York, NY",40.71455,-74.00712
ARKQW4V1187B9AD20B,Wir Sind Helden,"","",""
ARDWZUE12454A2E6B1,Diomedes Diaz;Juancho Rois,"","",""
ARJ47041187B98E500,Boney James,MA,"",""
ARTC5DW1187B98FCF2,Plump DJs,"London, England",51.50632,-0.12714
ARMQ4HQ1187B9939CA,Hess Is More,"","",""
ARKZESI119B86682ED,Ryuichi Sakamoto,"","",""
ARFREWD1187FB41079,Sondre Lerche,Bergen/Brooklyn,"",""
AR6BYYU1187FB387EC,Kittie,"Ontario, Canada",49.38426,-84.75627
ART9DQT1187FB3DFAC,Eric Dolphy,"Los Angeles, CA","",""
ARKWI7M1187B9B7713,Destiny's Child,"Houston, TX","",""
