artist_id,name,location,latitude,longitude
ARCPAUB11FF10D8539,PJ Harvey / John Parish,"Yeovil, England",50.94224,-2.64647
ARXQC081187FB4AD42,William Shatner_ David Itkin_ The Arkansas Symphony Orchestra_ Paul Rowe,UK,54.31407,-2.23001
ARBB58Y1187B9B621B,Bill & Gloria Gaither,"","",""
AR2OVFK1187FB42CA1,Jeff Lorber,"Los Angeles/ Portland OR, Philadelphia",34.05349,-118.24532
ARH5FJJ1187FB3F787,Alanis Morissette,"Ottawa, Ontario, Canada","",""
ARMOHN71187FB3959F,Atreyu,"Orange County, CA",33.6671,-117.76505
ARU4J9E1187FB55C29,Bruce Dickinson,"Worksop, Nottinghamshire, England",53.3127,-1.12689
ARQIB731187FB3BE17,Arthur Fiedler;Earl Wild;Pasquale Cardillo,"Boston, MA",42.31256,-71.08868
ARI4V0E1187B9B6FC2,Global Deejays Feat. Rozalla,"Liverpool, England",53.40977,-2.97848
ARTL0JQ1187FB4D190,Air Supply,"Melbourne, Australia",-37.81753,144.96715
ARS142K1187FB51808,Overnight Lows,California - LA,34.05349,-118.24532
ARG3GZM1187B98EE7A,Lucky Millinder,"Anniston, AL",33.65711,-85.81945
ARQCDBP1187B997D36,Grant-Lee Phillips,California - LA,"",""
ARYR2F11187B9976FA,AM,"Tulsa, OK",36.15398,-95.99277
ARL17PR1187FB4D10A,Talitha Mackenzie,"New York, NY",40.71455,-74.00712
ARVPUT61187B98FEFE,Rain Tree Crow,"","",""
AR1CD5Z1187B98F2C2,Pat Metheny / Charlie Haden,"Shenandoah, IA",40.76596,-95.3756
ARNWVN41187B9A51BB,Scanners,London/Stroud,51.50632,-0.12714
ARMAC4T1187FB3FA4C,The Dillinger Escape Plan,"Morris Plains, NJ",40.82624,-74.47995
AR0A30G1187B9B183B,M.A. Numminen,"","",""
ARQCHDN1187FB4C7C2,Luiz Bonfa,"Rio de Janeiro, Brazil",-22.97673,-43.19508
ARNZPSB1187B9B3CE1,NEEDTOBREATHE,"Charleston, SC",32.78115,-79.9316
ARWYVP51187B98C516,The Suicide Machines,"Detroit, MI",42.33168,-83.04792
ARZ7OD71187B9940A7,Los Munequitos de Matanzas,New York,40.71455,-74.00712
AR56D3Y1187B9AD12A,Concrete Blonde,"Los Angeles, CA",34.05349,-118.24532
AR2AGLK1187B9AAAD0,Year Long Disaster,"Los Angeles, CA",34.05349,-118.24532
ARMC5XS1187B9A836B,Yves Montand,"Monsummano Alto, Florence, Italy",43.78237,11.25499
ARF4V431187FB3AA41,Slim Whitman,"Tampa, FL",27.94653,-82.45927
AREUMQS1187FB3AC8F,Fabri Fibra,"Senigallia, Italy",43.71371,13.22305
AR5M8OZ1187B994CEC,Geoff Moore And the Distance,"","",""
ARLXH0A1187FB3C5E7,Dead To Fall,"Chicago, IL",41.88415,-87.63241
ARG53231187FB3982D,The Starting Line,"Philadelphia, PA",39.95227,-75.16237
AR138US119B340375E,Pete Molinari,Chatham UK-England,"",""
ARUG6DV1187B992475,Willie Clayton,"Indianola, MS",33.45081,-90.645
ARSUZFQ12086C14301,Matt Belsante,Tennessee,35.83073,-85.97874
ARG4JDX1187FB434D6,Moguai,"Recklinghausen, Germany",51.6134,7.19338
ARMGBBW1187FB4A7A0,August Burns Red,"","",""
ARYNDEZ1187B9929E7,Maria Dolores Pradera,"Madrid, Spain",40.4203,-3.70577
AROZOP31187FB5A969,Propaganda,"D�orf, Germany",50.7266,6.51747
ARIWKUS1187FB55354,Coheed and Cambria,"New York, NY","",""
ARL6FQC1187FB3EBB0,Green On Red,"Tucson, AZ",32.22155,-110.96975
AR6V5WK1187B9B92A3,T.S.O.L.,"Huntington Beach, CA",33.67889,-118.00157
AR1C2361187B98E3C2,The O.C. Supertones,"","",""
AR52EZT1187B9900BF,Alicia Keys,"Harlem, New York",40.8079,-73.9454
AR9L0U91187FB39517,Kite Flying Society,United States,37.27188,-119.27023
ARDZQ5U1187B9ADEAE,John Fogerty,"Berkeley, CA",37.8695,-122.2705
ARYQWIQ1187B98A6C6,Tracey Thorn,"Hull, England",53.74319,-0.34592
AR3TZ691187FB3DBB1,Russell Watson / Pino Palladino / Robbie McIntosh / John Savannah / Geoff Dugmore / The Metro Voices / William Hayward / Shaun Ryder / Royal Philharmonic Orchestra / Nick Ingman,"","",""
ARZOSW51187FB3C729,Georgia Anne Muldrow_ M.E.D._ Rapper Big Pooh,NY - New York City,40.71455,-74.00712
ARZ5CKV1187B9AE71A,Brand New Heavies_ The,"London, England",51.50632,-0.12714
ARWUNH81187FB4A3E0,Trick Daddy,"Miami , Florida","",""
ARUUSE81187FB3C64A,Robbie Robertson,"Toronto, Ontario, Canada","",""
ARHNRAN1187FB530FF,P. Diddy,"Harlem, NY","",""
ARB06Z71187B99049A,Seamus Egan,"","",""
AR8HQBB1187B99F7BB,Shai Hulud,"Poughkeepsie, New York / Pompano Beach, Florida",41.70671,-73.92937
ARAH4TU1187FB51D28,Bill Laswell,"New York City (Salem, IL - originally)",38.62666,-88.94561
ARV4KO21187FB38008,Del Tha Funkee Homosapien,"Oakland, CA",37.80506,-122.27302
ARDR7G01187B995FD5,Ilene Woods/Mice Chorus,"","",""
ARACI901187FB49EC4,Fat Boys,"Brooklyn, NY",40.65507,-73.94888
ARRFWI91187B993C2E,El DeBarge,"SAN FRANCISCO, California",37.77916,-122.42005
ARCW2471187B99E469,Poison The Well,Florida,27.9758,-81.54106
ARW70HR1187B9A358C,Aleks Syntek,"Merida, Mexico","",""
ARDTIOA1187B99E779,Cloud Cult,"Minneapolis, MN",44.97903,-93.26493
ARB42181187B9A4656,Circle Of Dead Children,"","",""
ARM9D3N1187FB39D46,Danielson,"Clarksboro, NJ",39.80493,-75.22939
ARGBR4I1187B99D073,Mudhoney,"Seattle, WA",47.60356,-122.32944
ARQ06GM1187B9B18AE,The Haunted,"Chateauguy, Canada",56.95468,-98.30897
ARQOFR61187FB52F2E,Rhonda Vincent,"Nashville, TN",36.16778,-86.77836
AR059HI1187B9A14D7,Roy Drusky,"Atlanta, GA",33.74831,-84.39111
AR69B451187B9B054E,Tony Furtado,California - LA,34.05349,-118.24532
ARP9ZS01187B9AA28F,Bong-ra,"","",""
AROQHYU1187FB371B4,DJ Jazzy Jeff,"Philadelphia, PA","",""
AR5DL8Z1187B992721,I-F,"Den Haag, The Netherlands","",""
AR6097P1187B998E3E,Modern Life Is War,"Marshalltown, Iowa",42.04977,-92.90802
ARMEF2R1187FB4D37F,Wanda Jackson,"Maud, OK",35.1303,-96.77625
AR74WCA1187FB555D7,Mr. Scruff,"Macclesfield, Cheshire, England","",""
ARVC9W21187B99354B,Kindred the Family Soul,"","",""
ARXS3HF1187FB3BEB7,King Missile,"New York, NY",40.71455,-74.00712
ARUNLKP1187B9A5222,Nightmares On Wax,"Yorkshire, England","",""
ARTIHCD1187FB4FC8D,Bunny Wailer,"Kingston, Jamaica",18.01571,-76.79731
AR4VT3E1187FB570BB,Cher,Nebraska,"",""
ARSG1PW1187B9B3E9E,Blank & Jones,"Cologne, Germany",50.94165,6.95505
ARS38LM1187B98BBAD,Archer Prewitt,"Frankfort, KY",38.19506,-84.87869
