artist_id,name,location,latitude,longitude
ARGZ09T1187FB4A74E,The Transit War,"San Diego, CA",32.71568,-117.16172
ARJ97ZM1187B9AD147,Within Temptation,The Netherlands,"",""
ART2R7U1187FB46D12,Joe Sample,"Houston, TX",29.76045,-95.36978
AR3UTZD1187B98B1EC,The Shore,"Silverlake, CA",34.09271,-118.26753
ARI6QQE1187FB3E79A,The Young Knives,"Oxford, England",51.7562,-1.25949
ARFDIVY1187B9A2B66,Willy Mason,"Martha's Vineyard, MA",41.39191,-70.65284
AR78PQK1187FB43FC0,Noah23,CANADA - Ontario,49.38426,-84.75627
ARU90VZ1187B9A4789,The Subways,"Welwyn, Garden City, England","",""
ARNYTCD1259E0F0264,Dolly Parton duet with Ricky Van Shelton,"Locust Ridge, TN","",""
AR88M4Q1187B9B752F,The Weakerthans,"Winnipeg, Manitoba, Canada","",""
AR0K52Y1187B9B69A6,The Lettermen,"Los Angeles, CA",34.05349,-118.24532
AR2UUCV1187B994246,Eli,"Chicago, IL","",""
AR5LTOU1187B98CAD9,C-Murder/Goodie Mobb,New Orleans,"",""
AR8ZQHP1187B98E145,Heyday,"Jakarta, Indonesia",-6.17144,106.82782
ARM7YQQ1187B9A84E7,Blondie,"New York, NY","",""
ARCH7RE1187FB5B1B9,Red Stick Ramblers,"Lafayette/Baton Rouge, LA",30.22032,-92.01705
ARGNQJ51187B99D650,Jeff Healey,"Toronto, Ontario",43.64856,-79.38533
AR6F3811187B9B20FB,Two Lone Swordsmen,"London, England",51.50632,-0.12714
ARAIABB1187B9AC6E2,Seal,"Paddington, London, England","",""
ART9VTZ1187FB48DDC,Blood_ Sweat & Tears,"New York, NY",40.71455,-74.00712
ARII7MH1187FB4F993,Ariel Pink's Haunted Graffiti,"Los Angeles, CA",34.05349,-118.24532
AREIZH41187B9A108D,Joan Osborne,"Anchorage, KY",38.26443,-85.53877
ARHF1081187FB5B845,Anne Briggs,"Toton, Nottinghamshire, England",52.9074,-1.25652
ARJB9TE1187FB3A9F8,The Edgar Broughton Band,"","",""
AR1CD5Z1187B98F2C2,Pat Metheny / Charlie Haden,"Shenandoah, IA",40.76596,-95.3756
AROOKC21187B9AE85C,Missy Higgins,"Melbourne, Australia",-37.81753,144.96715
ARSZ7L31187FB4E610,Devotchka,"Denver, CO",39.74001,-104.99226
AR1SI131187FB39F9F,Laura Branigan,"Brewster, NY",41.39447,-73.61689
ARI3Y8E1187FB4302B,The Ditty Bops,"Los Angeles, CA",34.05349,-118.24532
AR7HUXU1187B9A1843,Machito,NY - New York City,40.71455,-74.00712
ARMOHN71187FB3959F,Atreyu,"Orange County, CA",33.6671,-117.76505
ARXBOAL1187B9A309A,Misery Signals,"Milwaukee, Wisconsin",43.00029,-107.55405
