artist_id,name,location,latitude,longitude
AREYIHC1187B99CE0B,Brasilian Tropical Orchestra,"","",""
AR1ZHZ51187FB37FEC,Violadores del Verso,"","",""
ARU1EA11187B9B1A8D,Juice Leskinen Slam,"","",""
AR571EH1187B98F500,Mortiis,"Notodden, Norway",59.56465,9.26773
ARK4UHY1187FB459D0,Lemongrass,UK - England - North West,52.88356,-1.97406
ARS927Z1187B9ACA29,Robert Plant,"Birmingham, England","",""
ARPZ73M1187B9B19C2,Forgive Durden,"Seattle, WA","",""
AR8KCGU1187FB514D5,The Wiseguys,"Valley, Al.",32.84396,-85.18093
AR2GAGN1187B9A07C9,Neikka RPM,New York,40.71455,-74.00712
ARCLFWR1187B9AE7B2,Fun Lovin' Criminals,"","",""
ARVTCS91187FB44DF6,Thievery Corporation,"Washington, D.C.","",""
ARKXBAH1187FB3F8AD,The Futureheads,Sunderland,54.90012,-1.40848
ARBWX4K1187B9B0BFE,The Raveonettes,"Copenhagen, Denmark","",""
AR4YEJU1187B991468,Wolfsheim,"Wilhelmsburg, Germany",53.4919,10.00202
ARPDUDM1187B993570,Helium,Capital Federal,42.31256,-71.08868
AR5Z97E1187FB36169,Tego Calderon,"","",""
AREKO1L1187B997EFE,The Radio Dept,"Lund, Sweden",55.70622,13.1876
ARXWFZ21187FB43A0B,Blitzen Trapper,"Portland, OR",45.51179,-122.67563
ARL2Q8V1187FB4920C,Anggun,"Jakarta, Indonesia",-6.17144,106.82782
AR4NDUY119B8668DA3,A Different Breed of Killer,"","",""
ARQ1IBC1187B98D090,Cud,England,52.88356,-1.97406
AR4BDVW1187B9B5310,The Duke Spirit,"London, England","",""
AR083KA1187FB3EACE,[re:jazz],"","",""
ARQGYAE11F4C846DF6,Alpha 5.20,"","",""
AREZWXB1187FB4958E,Brooks & Dunn,"HOLLISTER, Florida","",""
ARQVA291187FB3B85A,Ricky Skaggs,"Cordell, KY","",""
ARQ6O4U1187FB459B8,The Silver Convention,"Munich, Germany","",""
ARZCXYC1187B99D99A,Impious,"Trollh�an, Sweden","",""
ARQXJW51187B9AEE27,Since The Flood,New Hampshire,44.00118,-71.6342
ARNSMZT1187B98E003,Calle 13,Puerto Rico,18.22328,-66.42889
ARYVGXF1187FB4ECE2,Eat Static,"Frome, England",51.2301,-2.31589
AR5GRYQ1187B9B32D5,En Vogue,California - LA,34.05349,-118.24532
