artist_id,name,location,latitude,longitude
ARKLR4N1187B9AF3AA,Jane Birkin - Christophe Miossec,"London, England",51.50632,-0.12714
ARUU13E1187FB3EB48,Bouncing Souls_ The,"MADISON, Ohio",39.90348,-83.43001
ARAI3JW1187FB52DE1,Tegan And Sara,"Vancouver, BC and Montreal, QC",45.51228,-73.55439
ARMEW4Q1187FB57238,Gilberto Santa Rosa;Victor Manuelle,"WEST PALM BEACH, Florida",26.71438,-80.05269
AROCP781187B98E2A3,Nikki Fletcher / Tim Hughes / Various Artists,CANADA - Ontario,49.38426,-84.75627
ARDHNC31187B9A1898,Al Denson,"","",""
ARQR4MX1187B99614B,Mystery Jets,"Eel Pie Island, Twickenham, Engla",51.44663,-0.32823
AR2RFZP1187FB4B33E,Billie The Vision & The Dancers,"Malmö, Sweden",55.59664,13.00156
ARGF9VF1187FB37DAE,The Band,"Toronto, Ontario, Canada","",""
ARJ4M9Z1187FB4AC30,Shakti with John McLaughlin,NY - New York City,40.71455,-74.00712
ARSC6WR1187FB40B18,Peggy Lee,"Jamestown, ND",46.91008,-98.70853
ARWKO2O1187B9B5FA7,Tree63,"","",""
ARWQ3M31187FB4CF01,ARRESTED DEVELOPMENT,"Atlanta, GA",33.74831,-84.39111
AR9OMFE1187FB3BB54,Pete Rock & C.L. Smooth,"Mt. Vernon, NY","",""
ARU1K2U1187FB48529,Freddie Hubbard,"Indianapolis, IN",39.76691,-86.14996
AR8V1WA1187B9AD9E9,The White Stripes,Nashville / Los Angeles,42.33168,-83.04792
AR2TSU61187FB5C4F0,Silkk The Shocker,CP3,-10.40633,-77.23871
ARVELV91187B99BDB7,Slick Shoes,"Orange County, CA",33.6671,-117.76505
ARGKGSB1187B98BCDB,Whitecross,Iowa,41.93825,-93.38989
AR04S8J1187FB48358,Clifford Brown / Max Roach Quintet,"Wilmington, DE",39.74023,-75.55084
ARUMLBQ1187FB3EB70,Devin Townsend,"New Westminster, British Columbia, Canada",49.20639,-122.90963
ARN380K1187FB3791C,Joshua Redman,"Berkeley, CA",37.8695,-122.2705
AR73AIO1187B9AD57B,Western Addiction,"San Francisco, CA",37.77916,-122.42005
ARMQHX71187B9890D3,Mastodon,"Atlanta, GA","",""
ARLTWXK1187FB5A3F8,King Curtis,"Fort Worth, TX",32.74863,-97.32925
ARE0OLY1187B9AD19F,Jesse Malin and The St. Marks Social,"Whitestone, Queens, NY",40.79263,-73.80817
ARXORFK1187FB514A5,Triangulo De Amor Bizarro,Galicia,42.7989,-8.01644
AR7HUXU1187B9A1843,Machito,NY - New York City,40.71455,-74.00712
AR2CXDY1187B9B4EA8,Freddie Mercury And Montserrat Caballe,"","",""
ARHM7SO1187B988C1C,Josh Martinez,"Halifaz, Nova Scotia, Canada","",""
ARWLV931187B9B0F5A,Evergreen Terrace,"Jacksonville, FL",30.33138,-81.6558
AR6M65W1187FB3611E,Donovan,"Glasgow, Scotland",55.8578,-4.24251
