artist_id,name,location,latitude,longitude
ARV481W1187FB38CD9,Andrea Bocelli / Vladimir Fedoseyev / Moscow Radio Symphony Orchestra / Victor Popov / Academy Of Choir Art Of Russia,"Lajatico, Italy","",""
ARXDS951187FB4016B,Frenzal Rhomb,"Sydney, Australia",-33.86963,151.20695
AR1591T1187B9A01CD,The Dream Syndicate,"Los Angeles, CA",34.05349,-118.24532
AREF5LQ1187B9B91F2,Pax217,"","",""
ARVXKTV1187FB44139,Arsonists Get All The Girls,"Santa Cruz, CA",36.97402,-122.03095
ARW42W51187FB4F4AD,Robocop Kraus,"Nuremberg, Germany",49.45431,11.07394
ARMH4YI1187FB3F45E,Trisha Yearwood / Rosanne Cash,"Monticello, GA","",""
AR0F5IT1187FB39E6F,ASP,"Frankfurt, Germany",50.11204,8.68342
ART4EPR1187FB38772,Malcolm McLaren,Great Britain / UK,52.0953,1.31388
AROZ9WA1187B995DF9,Emmerson Nogueira,"","",""
ARHFDOW1187B9A6B6D,Late Night Alumni,Salt Lake City/San Francisco,40.75952,-111.88823
ARXQBR11187B98A2CC,Frankie Goes To Hollywood,"Liverpool, England","",""
ARYKMRP1187FB36542,Raul Seixas,"Salvador, Bahia, Brasil",-12.97002,-38.50456
ARFZP3N1187FB369EF,The Charlie Daniels Band,"Mt. Juliet, TN",36.19524,-86.51858
ARZPU821187FB4995A,Sunlightsquare,Great Britain / UK,54.31392,-2.23218
ARDDEIW122ECCBE237,Dizzy Reece,NY - New York City,40.71455,-74.00712
ARPZTBN12086C1563D,Ronnie van Bemmel,"","",""
ARJ3TH41187FB4CF2E,Ali / Nelly / Murphy Lee / Kyjuan,"London, England","",""
ARC9YSC1187B99C141,Starfield,cincinnati Ohio USA,39.10644,-84.50469
ARRZ6N11187B98943E,Justincase (Featuring Michelle Branch),"","",""
ARY64GY1187FB3DF29,The Michael Schenker Group,"","",""
ARONG9H1187B98AD1A,The Human Abstract,"Los Angeles, CA","",""
ARBVASN1187B9890CB,Lucky Boys Confusion,"Chicago, IL","",""
ARSA3561187FB58C37,Bebe And Cece Winans,"Nashville, TN",36.16778,-86.77836
AR7NTTO1187B995A0C,Manhattan Transfer,"New York, NY",40.71455,-74.00712
ARQI60P1187FB464C9,The Ocean,"London, Ontario, Canada",42.98689,-81.24621
ARZRSDP1187B9ACFF8,Nancy Sinatra,"Jersey City, NJ","",""
AR6A5RI1187FB39625,Over The Rhine,"Cincinnati, OH",39.10644,-84.50469
ARU9KWP1187B98B2A7,Busdriver featuring Abstract Rude & Ellay Khule,"","",""
ARFNJ4O1187B9A204B,Broadcast,"Birmingham, England",52.47859,-1.9086
ARE0OLY1187B9AD19F,Jesse Malin,"Whitestone, Queens, NY",40.79263,-73.80817
