artist_id,name,location,latitude,longitude
AR807BS1187B992172,Alan Sorrenti,"","",""
ARSHA481187B9ACD16,Moloko,"Sheffield, Yorkshire, England",53.38311,-1.46454
ARBCCKR1187FB5CE54,Glen Hansard and Marketa Irglova,"","",""
ARGLI7X1187B9930BB,Jesper Kyd,NY - New York City,40.71455,-74.00712
ARIZ8KE1187FB3F2A2,Rachelle Ferrell,Pennsylvania,40.99471,-77.60454
ARSS4I01187FB400D9,Erin McKeown,"Northampton, MA",42.31781,-72.63238
AR6N1S71187B9B4BF6,Aloha,"Cleveland, OH","",""
ARKU3Z61187FB51DCA,Rihanna,"St Michael, Barbados",13.11199,-59.59895
AR4YS3S1187B9ABC45,Sugarcult,"Santa Barbara, CA",34.41925,-119.69887
AR7OCK81187B98D1F1,Debbie Davies,"Los Angeles, CA",34.05349,-118.24532
ARDS81Q1187B989358,Billy Dean,"Quincy, FL",30.58814,-84.58094
ARBTX261187B99255D,Bill Bruford,"Sevenoaks, Kent, England",51.27562,0.17898
AR717F91187FB5CA21,2 Pistols,"Tarpon Springs, Florida","",""
ARIMZTM1187FB40930,Black Stone Cherry,"Edmonton, KY","",""
ARVGUIF1187FB3DFF2,WC,"South Central Los Angeles, California",33.92738,-118.27718
ARYWISE1187B98E4E8,Jadakiss_ Fat Joe_ Ja Rule_ DJ Khaled,"Yonkers, NY","",""
ARS38LM1187B98BBAD,Archer Prewitt,"Frankfort, KY",38.19506,-84.87869
ARA04401187B991E6E,Josef Locke,"Londonderry, Northern Ireland",54.99241,-7.31923
ARBW1J61187B9B8B54,Lucero,"Mexico City, Mexico","",""
AR0B1CH1187FB3A824,Charlie Rich,"Benton, Arkansas",34.56398,-92.58685
ARU1K2U1187FB48529,Freddie Hubbard,"Indianapolis, IN",39.76691,-86.14996
AR7GTEL1187FB408E9,7 Year Bitch,Seattle,47.60356,-122.32944
AR0NKSJ1187B990988,STEEL PROPHET,California - LA,34.05349,-118.24532
ARJDGMC1187FB3A789,The Mighty Diamonds,"","",""
ARA7EEC1187FB4C392,Snowgoons,"Karlsruhe, Germany",49.01037,8.4092
ART6QCS1187FB40CBD,Los Auténticos Decadentes,"","",""
ARDEGBF1187B9AFEF6,New Buffalo,"Melbourne, Australia","",""
ARS71YA1187FB5BA1B,The Intruders,Pennsylvania,40.99471,-77.60454
AR2GNDZ1187FB3D701,Ray Stevens,"Clarkdale, GA","",""
AROYNG01187FB56BA9,Curiosity Killed The Cat,"London, England",51.50632,-0.12714
AR6U4801187B9A8C45,Boney James And Rick Braun,"","",""
AROLX461187B9B36B1,Cæcilie Norby,Denmark,56.27609,9.51695
