artist_id,name,location,latitude,longitude
ARA23XO1187B9AF18F,The Smithereens,"Carteret, New Jersey",40.57885,-74.21956
ARLYWG51187FB52D19,Montgomery Gentry,"Montgomery - Lexington, KY and Gentry - Danville KY",37.64598,-84.77496
ART3JTM1187FB54D23,André Previn/Royal Philharmonic Orchestra,"Berlin, Germany",52.51607,13.37698
ARBCUNV1187B98A9FB,Busta Rhymes feat. Flipmode Squad,"East Flatbush, Brooklyn, NY","",""
ARPW25G1187B992965,Count The Stars,"Albany, NY",42.65145,-73.75527
ARUMLBQ1187FB3EB70,Townsend_ Devin,"New Westminster, British Columbia, Canada",49.20639,-122.90963
ARI5E6U1187B9B525A,Nancy Wilson,"Chillicothe, OH","",""
AR7Q0O91187FB4DBE7,Plies featuring Tank,"Fort Myers, FL","",""
AR5EYTL1187B98EDA0,Lonnie Gordon,Nevada,38.50205,-117.02258
ARU1K2U1187FB48529,Freddie Hubbard,"Indianapolis, IN",39.76691,-86.14996
AR9SLXV1187B991119,DJ Paul,"Memphis, TN",35.14968,-90.04892
ARV5VTU1187B991858,The Northern Pikes,"Saskatoon, Saskatchewan, Canada",52.1305,-106.65931
ARKUI581187B9A6856,Herman's Hermits,"Manchester, England",53.4796,-2.24881
ARQDONM1187B9BA1AD,Junior Parker,"Clarksdale, MS",34.19451,-90.5651
AR9GVDB1187FB39A5D,Juilliard String Quartet,"","",""
ARCZ0J711C8A415B2E,Miles Benjamin Anthony Robinson,Brooklyn NY,"",""
ARAFCPW1187B9A33D8,Roger Daltrey,"Hammersmith, London, England",51.49615,-0.22942
ARGCBAJ1187FB3F481,Shinedown,"Jacksonville, FL","",""
ARTR52Y1187B9B1697,Banco Del Mutuo Soccorso,"","",""
ARWJS171187B98C86A,Chris De Burgh,"Buenos Aires, Argentina",-34.60852,-58.37354
ARD0HV71187FB497BC,Lamont Dozier,"Detroit, MI",42.33168,-83.04792
ARD2NDU1187B99B615,Dropkick Murphys,"Boston, MA","",""
ARKV9PA1187B9A6963,The Birds,"Yiewsley, London, England",51.51262,-0.47261
AR4PACB1187FB518B5,Jason Falkner,"Los Angeles, CA",34.05349,-118.24532
ARTY1P21187FB53DA3,Electric Frankenstein,New Jersey,40.14323,-74.72671
ARMZVDI1187FB4C39C,Six Finger Satellite,Rhode Island,41.66122,-71.55587
AR9FI9W1187FB51543,Albert Cummings,"Williamston, Massachusetts",42.18419,-71.71818
ARX77NM1187B9B58BF,Anna Waronker,"Los Angeles, CA",34.05349,-118.24532
ARALONC1187FB4CDE7,Arab On Radar,"Groton, CT",41.35484,-72.07074
ARDTECS1187FB538C0,Symphony in Peril,"AMSTERDAM, New York",42.93896,-74.18893
ARC3KY01187B9AEB09,2002,United States,31.1689,-100.07715
ARJFOC01187FB413A5,Delbert McClinton,"Lubbock, TX",33.59233,-101.85587
ARSHA481187B9ACD16,Sophie Hunger,"Sheffield, Yorkshire, England",53.38311,-1.46454
AR9MC7Y1187FB464D0,Timo Rautiainen & Trio Niskalaukaus,Helsinki,60.17116,24.93258
ARDUIMG1187B9B9498,Christina Milian / Ja Rule,"Jersey City, NJ",40.7174,-74.04323
ARTZ41F1187FB590D5,Greg Long,South Dakota,44.21256,-100.24706
ARGBKMJ11F4C845BBF,Your Eyes My Dreams,"","",""
ARLEFM91187FB5B320,Airbourne,"Melbourne, Australia","",""
ARDGS5W1187B98C823,The Blue Nile,"Glasgow, Scotland",55.8578,-4.24251
AR4BYUM1187FB56525,The Boxer Rebellion,London,40.99471,-77.60454
AR8GAJA1187B9B557D,Robyn Hitchcock,"London, England",51.50632,-0.12714
