artist_id,name,location,latitude,longitude
ARYYGRP1187B9A4719,Travis Tritt,"Marietta, GA",33.95319,-84.54588
AR8BP701187FB4E1A9,Frijid Pink,"Detroit, MI",42.33168,-83.04792
ARH33CP1187FB3836B,Paul Kalkbrenner,"","",""
AR0F5IT1187FB39E6F,ASP,"Frankfurt, Germany",50.11204,8.68342
AR4M1KM1187B9AC7E2,Phil Spector,"New York, NY [The Bronx]","",""
AR2Q7E311C8A423C97,Tapper Zukie,"","",""
AR5E44Z1187B9A1D74,Dwight Yoakam,"Pikeville, KY",37.4817,-82.51887
ARVIQZ01187B9B927E,Narada Michael Walden,"Kalamazoo, MI",42.31729,-85.60305
AR6VKXV1187B98E98E,King's X,"Springfield, MO",37.20897,-93.29156
AR2R0MS1187B99F6A8,Tanya Tucker,"Seminole, TX",32.72662,-102.64505
ARDTIOA1187B99E779,Cloud Cult,"Minneapolis, MN",44.97903,-93.26493
AR0W4YS1187FB3B528,Hepcat,"Los Angeles, CA",34.05349,-118.24532
ART6BNY1187B9A0DA1,Consumed,"Nottinghamshire, England","",""
AROVHQT1187B9B86F9,William DeVaughn,"","",""
AR2FJV21187B98EBE3,Legacy Five,Tennessee,35.83073,-85.97874
ARJIMPT122BCFC980B,Alex Swings Oscar Sings!,"","",""
ARBAP9P1187FB5676A,King Creosote,"","",""
ARLH82S1187FB4DF10,Caribou (formerly Dan Snaith's Manitoba),"","",""
AR4NREB1187B9AEDAC,Mink DeVille,"New York, NY",40.71455,-74.00712
ARYQWIQ1187B98A6C6,Tracey Thorn,"Hull, England",53.74319,-0.34592
ARUYVDC12086C11D5C,Fever Ray,Stockholm,"",""
ARDGB6U1187FB3AD07,Eurythmics,"London, England",51.50632,-0.12714
ARWDDHA1187FB3A745,EDGUY,"Fulda, Germany",50.55356,9.67469
ARAJMEI1187B9AD6ED,Meneguar,"Brooklyn, NY",40.65507,-73.94888
ARZORKK11E2835CDA4,Vincent Vallières,Sherbrooke,45.40326,-71.88893
ARF3L8J1187B9B7866,Astarte,"Athens, Greece",37.97615,23.73641
ARYSB3A1187B98B465,Theory Of A Deadman,"Vancouver, Canada","",""
ARQUHF41187B9A2E9E,Sidney Polak,"","",""
AR02YGA1187B9B8AC4,Bersuit Vergarabat,Buenos Aires,-34.60852,-58.37354
AR5CDGU1187B98AE5F,Colour Revolt,"Oxford, Mississippi",34.36401,-89.51877
ARRH52A1187B9ABAF0,Otis Rush,"Philadelphia, MS",32.7716,-89.11774
ARRJNTE1187FB44E12,Casiotone For The Painfully Alone,"","",""
