artist_id,name,location,latitude,longitude
ARQ6PYM1187B9B3FB3,Tim Fite,"","",""
ARAQSGR11E2835CE97,Deportees,"","",""
ARQCJNS1187FB52F4E,Richard Hawley,"","",""
AR0TGZI1187B992539,Seven Witches,"","",""
ARLY7P81187B9ACF4D,Counting Crows,"","",""
ARQDWBG1187B9891D7,Zeromancer,"","",""
ARCHASV1187FB4CD53,The Archies,"","",""
ARPTEUX1187B9A6837,Club Des Belugas,"","",""
ARUVJW41187B9ADA0B,Bram Vermeulen,"","",""
ARGYHUI1187B9AC2A5,Hanoi Rocks,"","",""
ARBXHNZ12086C15BB4,Iwona Wegrowska,"","",""
ARTYQLR1187B98DA19,Eternal,California,"",""
ARA24CR1187B99EEC6,Alucidnation,"","",""
AR3031H1187B98D125,Immolation,"","",""
ARLV03V1187B9A33A9,Djelimady Tounkara,"","",""
ARU1LDO1187B9B19D2,KATAKLYSM,"","",""
ARS95ES1187B9B1CA4,Purple Schulz,"","",""
ARDCE3Q1187B99D0D7,Non Phixion,"","",""
ARU4FUJ1187B9A9206,Songs:Ohia,"","",""
ARDH6XJ1187B993D57,Accuface,"","",""
ARS26BQ1187B99466D,Vilma Palma,"","",""
AR6HLNH1187B990435,John Scofield,"Dayton, OH","",""
AR04ZDS1187B98C504,Stuck In The Sound,"","",""
AR8XRCY1187B9A2BF7,The Kovenant,"","",""
ARPZEAM1187B9A01A3,Foreign Beggars,"","",""
ARUVJW41187B9ADA0B,Bram Vermeulen,"","",""
ARNQMZ11187FB5A7D3,Glenn Mercer,"","",""
ARW90Y31187B98FC7C,Pinchers,"","",""
AR6HJN11187FB57710,Dominique Dalcan,"","",""
ARFH74F1187B9B5E3F,Kronos Quartet,"","",""
AR9KRP01187FB4389C,Kyle Andrews,"","",""
ARSBMND1187FB4BC95,Klashnekoff,"","",""
