artist_id,name,location,latitude,longitude
ARYOIZG1187FB41E30,Red Sparowes,"Los Angeles, CA",34.05349,-118.24532
ARJYD111187FB3AC15,Bubba Sparxxx feat. Ying Yang Twins and Mr. ColliPark,"LaGrange, GA","",""
ARYPW621187FB5B49E,Stephen Kellogg & The Sixers,"Northampton, MA",42.31781,-72.63238
AR06M3F1187FB38BED,Mississippi Fred McDowell,"Rossville, Tennessee (Lived in Como, Mississippi)",34.51042,-89.94049
ARN2ZKL1187FB3972B,The Distillers,"L.A 	California, Estados Unidos",37.16793,-95.84502
ARD0FN11187B9B25CD,Bobby Darin,"New York, NY [The Bronx]",40.85715,-73.85678
ARKR75V1187FB3D4D5,My Chemical Romance,New Jersey,"",""
ARBW1J61187B9B8B54,Lucero,"Mexico City, Mexico","",""
ARAI3JW1187FB52DE1,Tegan And Sara,"Vancouver, BC and Montreal, QC",45.51228,-73.55439
AR7GUNF1187B990CCF,Between The Buried And Me,"Charlotte, NC",35.2225,-80.83754
ARF1TVN1187FB42952,Danny Howells,"Hastings, England",50.87077,0.57405
AR5HHQX1187FB490B9,Patrice Rushen,"Los Angeles, CA",34.05349,-118.24532
ARS8X461187FB36709,Kitchens Of Distinction,"Tooting, London, England","",""
ARKC83D1187B9AB367,Mark Lowry,"","",""
ARK08IP1187FB4CC1D,Jeri Southern,"Royal, NE",42.33252,-98.1263
ARHWVGW1187FB41479,The Paul Butterfield Blues Band,"","",""
ARH99LV1187B98DEF4,Scritti Politti,"London, England",51.50632,-0.12714
AR3NJNQ1187FB3BF84,Psychic TV,"London, England",51.50632,-0.12714
ARR9WGA1187B992554,98º,"DENVER, Colorado","",""
AR3TRNJ1187B9AE8AB,Katrina & The Waves,"","",""
ARCMRQ61187FB4033E,Midnight Movies,"Los Angeles, CA",34.05349,-118.24532
AR8H0GO1187B99BE0A,Kristy Starling,"Oklahoma City, OK",35.472,-97.52033
ARHAOI01187B9AE433,Monty Alexander,"Kingston, Jamaica",18.01571,-76.79731
ARXUG3L1187B9A8DBC,Earl Klugh,"Detroit, MI",42.33168,-83.04792
ARLMHFV1187B9A3833,Smif-n-Wessun,"New York, NY [Brooklyn]",40.65507,-73.94888
ARAEHFY1187FB4CEF2,Laurie Anderson,"Glen Ellyn, IL",41.87546,-88.06573
AR8MA9B1187FB59374,Manfred Mann's Earth Band,"","",""
ARSTKIT1187B9A37A8,Richard Thompson / Linda Thompson,"London, England","",""
AR7KL1I1187FB5C4E9,Marvelous 3,"Atlanta, GA",33.74831,-84.39111
ARBNXYA1187FB51C50,Daddy Yankee / Bounty Killer,Puerto Rico,18.22328,-66.42889
ARYJSY01187B9B7C65,Dolly Parton with Roger McGuinn,"Locust Ridge, TN","",""
ARSE5NP1187B9B98AB,Twista & The Speedknot Mobstaz,"Chicago, IL","",""
AR914BW1187FB45A1B,Morrissey,"Manchester, England","",""
AR065WD1187B9B545B,KAUKO  RÖYHKÄ,"","",""
ARP6IJB1187B9B14DE,Flogging Molly,"Los Angeles, U.S.A",34.05349,-118.24532
AREBEX91187B9B34A1,Climax Blues Band,"Stafford, England",52.8029,-2.10633
ARXIFDX1187B9B9A0E,Sally Shapiro,"Lund, Sweden",57.70133,11.96689
ARXI28B1187B98F65C,Giorgio Moroder,"Ortisei, Italy",46.5735,11.66351
ARQUMH41187B9AF699,Linkin Park,"Los Angeles, CA",34.05349,-118.24532
ARXDQ2B1187B993008,John Heffron,California - LA,34.05349,-118.24532
ARZXYRK1187B99E432,John Stevens,Madrid,"",""
AR0UYMQ1187B9ADFE1,Alexander Hacke,"Berlin, Germany",52.51607,13.37698
ARN0JNC1187FB38B22,Tinchy Stryder / Tinchy Stryder,London UK,"",""
ARI6QQE1187FB3E79A,The Young Knives,"Oxford, England",51.7562,-1.25949
ARAEDZO12131B4B54D,Dead Or Alive,Colorado,38.99792,-105.55096
AR9JET41187FB3DE77,Goldie,"MORRISTON, Florida",29.28437,-82.44532
AR1PQST1187FB4D913,William Bell,"Memphis, TN",35.14968,-90.04892
ARN7H4V1187FB4368B,Dan the Automator_ Del the Funky Homosapien,"","",""
ARSQDUN1187B98D7D7,EPMD / Nocturnal,allentown Pennsylvania USA,"",""
AR83W3J1187B9A980E,Chatham County Line,Raleigh NC,35.78551,-78.64267
ARMD3XX1187B9ACF84,Cypress Hill,"Los Angeles, CA","",""
ARLPXVB1187FB476C9,Dizzy Mizz Lizzy,"","",""
