artist_id,name,location,latitude,longitude
ARZNLAU1187B9A67E9,Prophet Posse,"Memphis, TN",35.14968,-90.04892
ARKZ8JT1187B9998A0,Mysterio,"","",""
ARE31LM1187B990C75,Taxiride,"Melbourne, Australia",-37.81753,144.96715
ARBFQAE1187FB3E957,Stephanie Mills,"Brooklyn, NY",40.65507,-73.94888
ARRT66G1187FB3DDF9,Freddie King,"Gilmer, TX","",""
ARSEMJF1187FB5641E,The Hellacopters,Sweden,"",""
ARLIIVS1187FB5583B,Philip Glass,"Baltimore, MD",39.29055,-76.6096
ARVVHDT1187FB5C668,Tokio Hotel,"Magdeburg, Germany","",""
ARMAUO81187FB3BC23,The Nashville Bluegrass Band,"","",""
AR8JZX31187B98A84F,D'Angelo,UK - England - London,51.50632,-0.12714
ARW5QWS1187FB57C1B,Forever The Sickest Kids,"Dallas, TX","",""
ARW0Z9V1187B9A0699,Peter Tosh,"Westmoreland, Jamaica","",""
ARHRY5S1187B99B96F,Static-X,Alabama,32.61436,-86.68073
AR7WSXC1187FB37A2E,Dragonette,Brooklyn New York USA,"",""
ARQGGC71187FB5017A,The Thrills,"New York, NY",40.71455,-74.00712
AREB8361187B9B5FE8,Mutabaruka,"Rae Town, Jamaica",18.11526,-77.27348
AR85OGH1187B9A95D6,Kelly Marie,GERMANY,51.16418,10.45415
ARJM42R1187B9B69AA,Jaheim,"New Brunswick, NJ","",""
ARS8GNX1187B9B5141,The Black Keys,"Akron, OH",41.08419,-81.51406
AR7TTS41187B9B42D3,R.L. Burnside,"Oxford, MS",34.36401,-89.51877
AR37ILI1187B98E27B,Shriekback,"London, England","",""
AR2CM6U1187B999EB7,Basic Channel,"Berlin, Germany",52.51607,13.37698
ARJ2PMY1187FB5B563,Burning Spear,NY - Long Island,"",""
ARMLZE11187B9B34D3,Syd Barrett,"Cambridge, England",52.20987,0.11156
AR8IEZO1187B99055E,Marc Shaiman,"","",""
AR2K2CM1187B98D4F1,Fran Perea,"Malaga,Spanija",36.71832,-4.42016
ARFDPOU1187FB36386,Pantha Du Prince,germany,51.16418,10.45415
ARXO7AU1187B9B249F,Johann Johannsson,"","",""
ARNITNO1187FB555D3,Arturo Sandoval,"Artemisa, Cuba",22.81751,-82.7603
ARRE7IQ1187FB4CF13,Anberlin,Florida,"",""
ARVVHDT1187FB5C668,Tokio Hotel,"Magdeburg, Germany","",""
ARGPZGV1187FB3975F,Anna-Maria Zimmermann,"","",""
